COORDONNEES COURANTES DES POINTS FAISCEAUX AU 11-APR-2014,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Zone,Accl.,Elément,X,Y,Z,Dist. cumul.,Longueur,Deflexion,Corhgeo,Pente Z,Gisement,Tilt Z,Date calcul,Id.
TPS,LTB,STP.10.S,1913.1268,2041.96011,2433.66,4.1058,0.26,0,0,0,371.079203,0,28-Nov-96,160199
TPS,LTB,SONDRF.0.E,1912.304,2043.64493,2433.66,5.9808,,0,0,0,371.079203,0,28-Nov-96,160200
TPS,LTB,SONDRF.0.S,1912.22502,2043.80668,2433.66,6.1608,0.18,0,0,0,371.079203,0,28-Nov-96,160201
TPS,LTB,QFN.10.E,1912.10921,2044.04381,2433.66,6.4247,,0,0,0,371.079203,0,23-Sep-97,161518
TPS,LTB,QFN.10.S,1912.006,2044.25515,2433.66,6.6599,0.2352,0,0,0,371.079203,0,23-Sep-97,161519
TPS,LTB,QDN.20.E,1911.67346,2044.93609,2433.66,7.4177,,0,0,0,371.079203,0,23-Sep-97,161520
TPS,LTB,QDN.20.S,1911.57025,2045.14744,2433.66,7.6529,0.2352,0,0,0,371.079203,0,23-Sep-97,161521
TPS,LTB,MSFV.30.E,1911.4698,2045.35312,2433.66,7.8818,,0,0,0,371.079203,0,28-Nov-96,160206
TPS,LTB,MSFV.30.S,1911.39521,2045.50588,2433.66,8.0518,0.17,0,0,0,371.079203,0,28-Nov-96,160207
TPS,LTB,UMA.10.E,1911.118132,2046.073235,2433.66,8.6832,,0,0,0,371.079203,0,31-Jan-14,160208
TPS,LTB,UMA.10.S,1911.118132,2046.073235,2433.66,8.6832,0,0,0,0,371.079203,0,31-Jan-14,160209
TPS,LTB,BCT.49.E,1910.98271,2046.35054,2433.66,8.9918,,0,0,0,371.079203,0,28-Nov-96,160210
TPS,LTB,BCT.49.S,1910.93883,2046.4404,2433.66,9.0918,0.1,0,0,0,371.079203,0,28-Nov-96,160211
TPS,LTB,DVT.20.E,1910.87257,2046.57608,2433.66,9.2428,,0,0,0,371.079203,0,28-Nov-96,160212
TPS,LTB,DVT.20.S,1910.74443,2046.83846,2433.66,9.5348,0.292,0,0,0,371.079203,0,28-Nov-96,160213
TPS,LTB,STE.0.E,1909.75138,2048.87194,2433.66,11.7978,,0,0,0,371.079203,0,28-Nov-96,160214
TPS,LTB,STE.0.S,1909.62324,2049.13432,2433.66,12.0898,0.292,0,0,0,371.079203,0,28-Nov-96,160215
TPS,LTB,BCT.50.E,1909.56444,2049.25473,2433.66,12.2238,,0,0,0,371.079203,0,28-Nov-96,160216
TPS,LTB,BCT.50.S,1909.48106,2049.42546,2433.66,12.4138,0.19,0,0,0,371.079203,0,28-Nov-96,160217
TPS,LTB,BCT.55.E,1909.33406,2049.72648,2433.66,12.7488,,0,0,0,371.079203,0,28-Nov-96,160218
TPS,LTB,BCT.55.S,1909.27043,2049.85678,2433.66,12.8938,0.145,0,0,0,371.079203,0,28-Nov-96,160219
TPS,LTB,UMA.20.E,1908.01189,2052.43389,2433.66,15.7618,,0,0,0,371.079203,0,17-Sep-12,160220
TPS,LTB,UMA.20.S,1907.90218,2052.65853,2433.66,16.0118,0.25,0,0,0,371.079203,0,17-Sep-12,160221
TPS,LTB,DVT.30.E,1907.79994,2052.8679,2433.66,16.2448,,0,0,0,371.079203,0,28-Nov-96,160222
TPS,LTB,DVT.30.S,1907.6718,2053.13028,2433.66,16.5368,0.292,0,0,0,371.079203,0,28-Nov-96,160223
TPS,LTB,QFW.30.E,1907.43045,2053.6245,2433.66,17.0868,,0,0,0,371.079203,0,23-Jul-97,161522
TPS,LTB,QFW.30.S,1907.25492,2053.98393,2433.66,17.4868,0.4,0,0,0,371.079203,0,23-Jul-97,161523
TPS,LTB,QDW.40.E,1906.99163,2054.52307,2433.66,18.0868,,0,0,0,371.079203,0,23-Jul-97,161524
TPS,LTB,QDW.40.S,1906.8161,2054.8825,2433.66,18.4868,0.4,0,0,0,371.079203,0,23-Jul-97,161525
TPS,LTB,SLH.10.E,1904.97744,2058.64753,2433.66,22.6768,,0,0,0,371.079203,0,28-Nov-96,160228
TPS,LTB,SLH.10.S,1904.92039,2058.76434,2433.66,22.8068,0.13,0,0,0,371.079203,0,28-Nov-96,160229
TPS,LTB,SAP.5.E,1904.87651,2058.8542,2433.66,22.9068,,0,0,0,371.079203,0,28-Nov-96,160230
TPS,LTB,SAP.5.S,1904.82034,2058.96922,2433.66,23.0348,0.128,0,0,0,371.079203,0,28-Nov-96,160231
TPS,LTB,BCT.59.E,1904.78962,2059.03212,2433.66,23.1048,,0,0,0,371.079203,0,28-Nov-96,160232
TPS,LTB,BCT.59.S,1904.74574,2059.12197,2433.66,23.2048,0.1,0,0,0,371.079203,0,28-Nov-96,160233
TPS,LTB,MSFV.40.E,1903.22303,2062.24003,2433.66,26.6748,,0,0,0,371.079203,0,28-Nov-96,160234
TPS,LTB,MSFV.40.S,1903.14887,2062.39188,2433.66,26.8438,0.169,0,0,0,371.079203,0,28-Nov-96,160235
TPS,LTB,BCT.60.E,1903.04136,2062.61204,2433.66,27.0888,,0,0,0,371.079203,0,28-Nov-96,160236
TPS,LTB,BCT.60.S,1902.95798,2062.78276,2433.66,27.2788,0.19,0,0,0,371.079203,0,28-Nov-96,160237
TPS,LTB,QFW.50.E,1902.80088,2063.10445,2433.66,27.6368,,0,0,0,371.079203,0,23-Jul-97,160238
TPS,LTB,QFW.50.S,1902.62535,2063.46388,2433.66,28.0368,0.4,0,0,0,371.079203,0,23-Jul-97,160239
TPS,LTB,QDW.60.E,1902.23041,2064.2726,2433.66,28.9368,,0,0,0,371.079203,0,23-Jul-97,160240
TPS,LTB,QDW.60.S,1902.05488,2064.63203,2433.66,29.3368,0.4,0,0,0,371.079203,0,23-Jul-97,160241
TPS,LTB,DVT.40.E,1901.92982,2064.88812,2433.66,29.6218,,0,0,0,371.079203,0,28-Nov-96,160242
TPS,LTB,DVT.40.S,1901.80168,2065.15051,2433.66,29.9138,0.292,0,0,0,371.079203,0,28-Nov-96,160243
TPS,LTB,UMA.30.E,1901.638263,2065.485136,2433.66,30.2862,,0,0,0,371.079203,0,31-Jan-14,160244
TPS,LTB,UMA.30.S,1901.638263,2065.485136,2433.66,30.2862,0,0,0,0,371.079203,0,31-Jan-14,160245
TPS,LTB,BHZ.40.E,1901.35001,2066.07541,2433.66,30.9431,,0,0,0,371.079203,0,28-Nov-96,160246
TPS,LTB,BHZ.40.S,1900.95507,2066.88413,2433.66,31.8431,0.9,0,0,0,371.079203,0,28-Nov-96,160247
TPS,BI,DHZ.10.E,1898.524,2071.86223,2433.66,6.44,,0,0,0,371.079189,0,28-Nov-96,160250
TPS,BI,DHZ.10.S,1898.39586,2072.12461,2433.66,6.732,0.292,0,0,0,371.079189,0,28-Nov-96,160251
TPS,BI,UMA.00.E,1898.257896,2072.407126,2433.66,7.0464,,0,0,0,371.079189,0,31-Jan-14,771297
TPS,BI,UMA.00.S,1898.257896,2072.407126,2433.66,7.0464,0,0,0,0,371.079189,0,31-Jan-14,771298
TPS,BI,MTV.10.E,1897.91009,2073.11933,2433.66,7.839,,0,0,0,371.079189,0,28-Nov-96,160254
TPS,BI,MTV.10.S,1897.76089,2073.42485,2433.66,8.179,0.34,0,0,0,371.079189,0,28-Nov-96,160255
TPS,BI,STPFA.10.E,1897.66435,2073.62254,2433.66,8.399,,0,0,0,371.079189,0,05-Sep-97,177207
TPS,BI,STPFA.10.S,1897.55026,2073.85617,2433.66,8.659,0.26,0,0,0,371.079189,0,05-Sep-97,177208
TPS,BI,PFA.0.E,1897.46907,2074.0224,2433.66,8.844,,0,0,0,371.079189,0,28-Nov-96,160258
TPS,BI,PFA.0.S,1897.27818,2074.41328,2433.66,9.279,0.435,0,0,0,371.079189,0,28-Nov-96,160259
TPS,BI,STPSW.10.E,1896.35227,2076.30927,2433.66,11.389,,0,0,0,371.079189,0,28-Nov-96,160260
TPS,BI,STPSW.10.S,1896.01438,2077.00117,2433.66,12.159,0.77,0,0,0,371.079189,0,28-Nov-96,160261
TPS,BI,UMA.10.E,1895.865001,2077.307051,2433.66,12.4994,,0,0,0,371.079189,0,31-Jan-14,160262
TPS,BI,UMA.10.S,1895.865001,2077.307051,2433.66,12.4994,0,0,0,0,371.079189,0,31-Jan-14,160263
TPS,BI,DHZ.20.E,1895.70545,2077.63377,2433.66,12.863,,0,0,0,371.079189,0,28-Nov-96,160264
