* NAME                             S            X           PX        DISP1        DISP2       ALFA11       BETA11          MU1            Y           PY        DISP3        DISP4       ALFA22       BETA22          MU2 
$ %s                             %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le 
 "PS68$END"             145.17326207  -0.00000000   0.00000000   3.99921502  -0.15053533  -0.09008404  13.95742383   1.45289685   0.00000000   0.00000000  -0.05161105  -0.00023226  -0.31606574  22.43494390   1.45800476
 "PR.BHU000068$START"   145.17326207  -0.00000000   0.00000000   3.99921502  -0.15053533  -0.09008404  13.95742383   1.45289685   0.00000000   0.00000000  -0.05161105  -0.00023226  -0.31606574  22.43494390   1.45800476
 "PR.BHU000068.C"       145.47183472  -0.00000000   0.00000000   3.95426929  -0.15053533  -0.11164931  14.01765590   1.45629438   0.00000000   0.00000000  -0.05168040  -0.00023226  -0.33070359  22.62805154   1.46011386
 "PR.BHU000068.CORR1"   145.47183472  -0.00000000   0.00000000   3.95426929  -0.15053533  -0.11164931  14.01765590   1.45629438   0.00000000   0.00000000  -0.05168040  -0.00023226  -0.33070359  22.62805154   1.46011386
 "PR.BHU000068.MPDI1"   145.47183472  -0.00000000   0.00000000   3.95426929  -0.16024298  -0.07723625  14.01765590   1.45629438   0.00000000   0.00000000  -0.05168040  -0.00035914  -0.38625500  22.62805154   1.46011386
 "PR.BHU000068.DINDD1"  146.57423472  -0.00000000  -0.00000000   3.92648708   0.10954148  -1.11918748  15.30619155   1.46842671   0.00000000   0.00000000  -0.05023848   0.00295953   1.01036005  21.92319034   1.46790102
 "PR.BHU000068.CORR2"   146.57423472  -0.00000000  -0.00000000   3.92648708   0.10954148  -1.11918748  15.30619155   1.46842671   0.00000000   0.00000000  -0.05023848   0.00295953   1.01036005  21.92319034   1.46790102
 "PR.BHU000068.MPDM"    146.57423472  -0.00000000  -0.00000000   3.92648708   0.10954148  -1.11918748  15.30619155   1.46842671   0.00000000   0.00000000  -0.05023848   0.00295953   1.01036005  21.92319034   1.46790102
 "PR.BHU000068.DINDD2"  147.67663472  -0.00000000  -0.00000000   4.19865922   0.38716252  -2.48713210  19.19015947   1.47879314   0.00000000   0.00000000  -0.04523256   0.00606825   2.12535389  18.38173036   1.47654174
 "PR.BHU000068.MPDI2"   147.67663472  -0.00000000  -0.00000000   4.19865922   0.37685489  -2.44002065  19.19015947   1.47879314   0.00000000   0.00000000  -0.04523256   0.00595720   2.08022711  18.38173036   1.47654174
 "PR.BHU000068.J1"      147.67913472  -0.00000000  -0.00000000   4.19960136   0.37685489  -2.44092654  19.20236184   1.47881386   0.00000000   0.00000000  -0.04521767   0.00595720   2.07950257  18.37133104   1.47656339
 "PR.BHU000068.CORR3"   147.67913472  -0.00000000  -0.00000000   4.19960136   0.37685489  -2.44092654  19.20236184   1.47881386   0.00000000   0.00000000  -0.04521767   0.00595720   2.07950257  18.37133104   1.47656339
 "PR.BHU000068.J2"      147.68163472  -0.00000000  -0.00000000   4.20054350   0.37685489  -2.44183244  19.21456874   1.47883458   0.00000000   0.00000000  -0.04520278   0.00595720   2.07877803  18.36093533   1.47658506
 "PR.BHU000068.MPFI1"   147.68163472  -0.00000000  -0.00000000   4.20054350   0.38729413  -2.48958467  19.21456874   1.47883458   0.00000000   0.00000000  -0.04520278   0.00606954   2.12440880  18.36093533   1.47658506
 "PR.BHU000068.FINFF1"  148.77975472  -0.00000000  -0.00000000   4.48180333   0.12192597  -1.35095833  23.53476148   1.48695975   0.00000000   0.00000000  -0.04006866   0.00333630   0.84624236  15.17368290   1.48718764
 "PR.BHU000068.CORR4"   148.77975472  -0.00000000  -0.00000000   4.48180333   0.12192597  -1.35095833  23.53476148   1.48695975   0.00000000   0.00000000  -0.04006866   0.00333630   0.84624236  15.17368290   1.48718764
 "PR.BHU000068.MPFM"    148.77975472  -0.00000000  -0.00000000   4.48180333   0.12192597  -1.35095833  23.53476148   1.48695975   0.00000000   0.00000000  -0.04006866   0.00333630   0.84624236  15.17368290   1.48718764
 "PR.BHU000068.FINFF2"  149.87787472  -0.00000000   0.00000000   4.46516215  -0.15205478   0.16264258  24.87148731   1.49410068   0.00000000   0.00000000  -0.03778867   0.00084071  -0.18651653  14.46585400   1.49913505
 "PR.BHU000068.CORR5"   149.87787472  -0.00000000   0.00000000   4.46516215  -0.15205478   0.16264258  24.87148731   1.49410068   0.00000000   0.00000000  -0.03778867   0.00084071  -0.18651653  14.46585400   1.49913505
 "PR.BHU000068.MPFI2"   149.87787472  -0.00000000   0.00000000   4.46516215  -0.14095792   0.10083172  24.87148731   1.49410068   0.00000000   0.00000000  -0.03778867   0.00093462  -0.15056585  14.46585400   1.49913505
 "PR.BHU000068.C2"      150.17644737  -0.00000000   0.00000000   4.42307597  -0.14095792   0.08870506  24.81489681   1.49601349   0.00000000   0.00000000  -0.03750962   0.00093462  -0.17167357  14.56206588   1.50240935
 "PR.BHU000068$END"     150.17644737  -0.00000000   0.00000000   4.42307597  -0.14095792   0.08870506  24.81489681   1.49601349   0.00000000   0.00000000  -0.03750962   0.00093462  -0.17167357  14.56206588   1.50240935
 "PS69$START"           150.17644737  -0.00000000   0.00000000   4.42307597  -0.14095792   0.08870506  24.81489681   1.49601349   0.00000000   0.00000000  -0.03750962   0.00093462  -0.17167357  14.56206588   1.50240935
 "PR.VPI69"             150.17644737  -0.00000000   0.00000000   4.42307597  -0.14095792   0.08870506  24.81489681   1.49601349   0.00000000   0.00000000  -0.03750962   0.00093462  -0.17167357  14.56206588   1.50240935
 "PR.ULF69"             150.17644737  -0.00000000   0.00000000   4.42307597  -0.14095792   0.08870506  24.81489681   1.49601349   0.00000000   0.00000000  -0.03750962   0.00093462  -0.17167357  14.56206588   1.50240935
 "DRIFT_51"             150.92644737  -0.00000000   0.00000000   4.31735753  -0.14095792   0.05824346  24.70468542   1.50083521   0.00000000   0.00000000  -0.03680866   0.00093462  -0.22469516  14.85934243   1.51052752
 "PR.QND69"             151.12644737  -0.00000000   0.00000000   4.28916595  -0.14095792   0.05012036  24.68301266   1.50212425   0.00000000   0.00000000  -0.03662173   0.00093462  -0.23883425  14.95204831   1.51266309
 "DRIFT_52"             151.17644737  -0.00000000   0.00000000   4.28211805  -0.14095792   0.04808959  24.67810216   1.50244668   0.00000000   0.00000000  -0.03657500   0.00093462  -0.24236902  14.97610848   1.51319488
 "PR.QNSF69"            151.17644737  -0.00000000   0.00000000   4.28211805  -0.14095792   0.04808959  24.67810216   1.50244668   0.00000000   0.00000000  -0.03657500   0.00093462  -0.24236902  14.97610848   1.51319488
 "PR.BHZ69"             151.17644737  -0.00000000   0.00000000   4.28211805  -0.14095792   0.04808959  24.67810216   1.50244668   0.00000000   0.00000000  -0.03657500   0.00093462  -0.24236902  14.97610848   1.51319488
 "PS69$END"             151.17644737  -0.00000000   0.00000000   4.28211805  -0.14095792   0.04808959  24.67810216   1.50244668   0.00000000   0.00000000  -0.03657500   0.00093462  -0.24236902  14.97610848   1.51319488
 "PR.BHT000069$START"   151.17644737  -0.00000000   0.00000000   4.28211805  -0.14095792   0.04808959  24.67810216   1.50244668   0.00000000   0.00000000  -0.03657500   0.00093462  -0.24236902  14.97610848   1.51319488
 "PR.BHT000069.C1"      151.47502003  -0.00000000   0.00000000   4.24003188  -0.14095792   0.03596292  24.65300638   1.50437328   0.00000000   0.00000000  -0.03629595   0.00093462  -0.26347675  15.12714019   1.51635221
 "PR.BHT000069.CORR1"   151.47502003  -0.00000000   0.00000000   4.24003188  -0.14095792   0.03596292  24.65300638   1.50437328   0.00000000   0.00000000  -0.03629595   0.00093462  -0.26347675  15.12714019   1.51635221
 "PR.BHT000069.MPFI1"   151.47502003  -0.00000000   0.00000000   4.24003188  -0.13042055  -0.02530497  24.65300638   1.50437328   0.00000000   0.00000000  -0.03629595   0.00102482  -0.22588264  15.12714019   1.51635221
 "PR.BHT000069.FINFF1"  152.57314003  -0.00000000   0.00000000   3.95809317  -0.38002864   1.45647198  23.04309930   1.51162196   0.00000000   0.00000000  -0.03644994  -0.00130693  -1.36075993  16.82947080   1.52744451
 "PR.BHT000069.CORR2"   152.57314003  -0.00000000   0.00000000   3.95809317  -0.38002864   1.45647198  23.04309930   1.51162196   0.00000000   0.00000000  -0.03644994  -0.00130693  -1.36075993  16.82947080   1.52744451
 "PR.BHT000069.MPFM"    152.57314003  -0.00000000   0.00000000   3.95809317  -0.38002864   1.45647198  23.04309930   1.51162196   0.00000000   0.00000000  -0.03644994  -0.00130693  -1.36075993  16.82947080   1.52744451
 "PR.BHT000069.FINFF2"  153.67126003  -0.00000000   0.00000000   3.41524723  -0.60279231   2.53398779  18.55426651   1.51997840   0.00000000   0.00000000  -0.03920028  -0.00373178  -2.89025324  21.39044122   1.53677033
 "PR.BHT000069.MPFI2"   153.67126003  -0.00000000   0.00000000   3.41524723  -0.59430471   2.48787655  18.55426651   1.51997840   0.00000000   0.00000000  -0.03920028  -0.00363436  -2.83709350  21.39044122   1.53677033
 "PR.BHT000069.J1"      153.67376003  -0.00000000   0.00000000   3.41376147  -0.59430471   2.48690783  18.54182955   1.51999986   0.00000000   0.00000000  -0.03920936  -0.00363436  -2.83815112  21.40462933   1.53678892
 "PR.BHT000069.CORR3"   153.67376003  -0.00000000   0.00000000   3.41376147  -0.59430471   2.48690783  18.54182955   1.51999986   0.00000000   0.00000000  -0.03920936  -0.00363436  -2.83815112  21.40462933   1.53678892
 "PR.BHT000069.J2"      153.67626003  -0.00000000   0.00000000   3.41227571  -0.59430471   2.48593912  18.52939743   1.52002132   0.00000000   0.00000000  -0.03921845  -0.00363436  -2.83920873  21.41882273   1.53680750
 "PR.BHT000069.MPDI1"   153.67626003  -0.00000000   0.00000000   3.41227571  -0.60268177   2.53142841  18.52939743   1.52002132   0.00000000   0.00000000  -0.03921845  -0.00373064  -2.89179150  21.41882273   1.53680750
 "PR.BHT000069.DINDD1"  154.77866003  -0.00000000   0.00000000   2.87156017  -0.38410390   1.18532130  14.52649743   1.53085108   0.00000000   0.00000000  -0.04189125  -0.00108955  -1.62650931  26.52176956   1.54408419
 "PR.BHT000069.CORR4"   154.77866003  -0.00000000   0.00000000   2.87156017  -0.38410390   1.18532130  14.52649743   1.53085108   0.00000000   0.00000000  -0.04189125  -0.00108955  -1.62650931  26.52176956   1.54408419
 "PR.BHT000069.MPDM"    154.77866003  -0.00000000   0.00000000   2.87156017  -0.38410390   1.18532130  14.52649743   1.53085108   0.00000000   0.00000000  -0.04189125  -0.00108955  -1.62650931  26.52176956   1.54408419
 "PR.BHT000069.DINDD2"  155.88106003  -0.00000000   0.00000000   2.55532980  -0.19300472   0.18447084  13.05124584   1.54375925   0.00000000   0.00000000  -0.04159222   0.00162883   0.09213554  28.25468379   1.55041923
 "PR.BHT000069.CORR5"   155.88106003  -0.00000000   0.00000000   2.55532980  -0.19300472   0.18447084  13.05124584   1.54375925   0.00000000   0.00000000  -0.04159222   0.00162883   0.09213554  28.25468379   1.55041923
 "PR.BHT000069.MPDI2"   155.88106003  -0.00000000   0.00000000   2.55532980  -0.19927800   0.21651138  13.05124584   1.54375925   0.00000000   0.00000000  -0.04159222   0.00152672   0.02277086  28.25468379   1.55041923
 "PR.BHT000069.C2"      156.17963268  -0.00000000   0.00000000   2.49583084  -0.19927800   0.19256203  12.92910771   1.54741771   0.00000000   0.00000000  -0.04113639   0.00152672   0.01219819  28.24424299   1.55210140
 "PR.BHT000069$END"     156.17963268  -0.00000000   0.00000000   2.49583084  -0.19927800   0.19256203  12.92910771   1.54741771   0.00000000   0.00000000  -0.04113639   0.00152672   0.01219819  28.24424299   1.55210140
 "PS70$START"           156.17963268  -0.00000000   0.00000000   2.49583084  -0.19927800   0.19256203  12.92910771   1.54741771   0.00000000   0.00000000  -0.04113639   0.00152672   0.01219819  28.24424299   1.55210140
 "PR.VPI70"             156.17963268  -0.00000000   0.00000000   2.49583084  -0.19927800   0.19256203  12.92910771   1.54741771   0.00000000   0.00000000  -0.04113639   0.00152672   0.01219819  28.24424299   1.55210140
 "PR.UHV70"             156.17963268  -0.00000000   0.00000000   2.49583084  -0.19927800   0.19256203  12.92910771   1.54741771   0.00000000   0.00000000  -0.04113639   0.00152672   0.01219819  28.24424299   1.55210140
 "DRIFT_39"             156.97963268  -0.00000000   0.00000000   2.33640843  -0.19927800   0.12839178  12.67234466   1.55737132   0.00000000   0.00000000  -0.03991501   0.00152672  -0.01613038  28.24738874   1.55660971
 "PR.OST70"             156.97963268  -0.00000000   0.00000000   2.33640843  -0.19927800   0.12839178  12.67234466   1.55737132   0.00000000   0.00000000  -0.03991501   0.00152672  -0.01613038  28.24738874   1.55660971
 "DRIFT_37"             157.17963268  -0.00000000   0.00000000   2.29655283  -0.19927800   0.11234921  12.62419646   1.55988806   0.00000000   0.00000000  -0.03960967   0.00152672  -0.02321252  28.25525732   1.55773643
 "PR.QNSD70"            157.17963268  -0.00000000   0.00000000   2.29655283  -0.19927800   0.11234921  12.62419646   1.55988806   0.00000000   0.00000000  -0.03960967   0.00152672  -0.02321252  28.25525732   1.55773643
 "PR.DVT70"             157.17963268  -0.00000000   0.00000000   2.29655283  -0.19927800   0.11234921  12.62419646   1.55988806   0.00000000   0.00000000  -0.03960967   0.00152672  -0.02321252  28.25525732   1.55773643
 "PR.BHZ70"             157.17963268  -0.00000000   0.00000000   2.29655283  -0.19927800   0.11234921  12.62419646   1.55988806   0.00000000   0.00000000  -0.03960967   0.00152672  -0.02321252  28.25525732   1.55773643
 "PR.VVS70"             157.17963268  -0.00000000   0.00000000   2.29655283  -0.19927800   0.11234921  12.62419646   1.55988806   0.00000000   0.00000000  -0.03960967   0.00152672  -0.02321252  28.25525732   1.55773643
 "PS70$END"             157.17963268  -0.00000000   0.00000000   2.29655283  -0.19927800   0.11234921  12.62419646   1.55988806   0.00000000   0.00000000  -0.03960967   0.00152672  -0.02321252  28.25525732   1.55773643
 "PR.BHR000070$START"   157.17963268  -0.00000000   0.00000000   2.29655283  -0.19927800   0.11234921  12.62419646   1.55988806   0.00000000   0.00000000  -0.03960967   0.00152672  -0.02321252  28.25525732   1.55773643
 "PR.BHR000070.C1"      157.47820533  -0.00000000   0.00000000   2.23705387  -0.19927800   0.08839986  12.56425828   1.56366152   0.00000000   0.00000000  -0.03915383   0.00152672  -0.03378520  28.27227528   1.55941774
 "PR.BHR000070.CORR1"   157.47820533  -0.00000000   0.00000000   2.23705387  -0.19927800   0.08839986  12.56425828   1.56366152   0.00000000   0.00000000  -0.03915383   0.00152672  -0.03378520  28.27227528   1.55941774
 "PR.BHR000070.MPDE1"   157.47820533  -0.00000000   0.00000000   2.23705387  -0.20476993   0.11924486  12.56425828   1.56366152   0.00000000   0.00000000  -0.03915383   0.00143060  -0.10319306  28.27227528   1.55941774
 "PR.BHR000070.DEXDD1"  158.58060533  -0.00000000  -0.00000000   2.09817670  -0.04867572  -0.80617228  13.30407182   1.57741063   0.00000000   0.00000000  -0.03620662   0.00388447   1.61802129  26.56143569   1.56574608
 "PR.BHR000070.CORR2"   158.58060533  -0.00000000  -0.00000000   2.09817670  -0.04867572  -0.80617228  13.30407182   1.57741063   0.00000000   0.00000000  -0.03620662   0.00388447   1.61802129  26.56143569   1.56574608
 "PR.BHR000070.MPDM"    158.58060533  -0.00000000  -0.00000000   2.09817670  -0.04867572  -0.80617228  13.30407182   1.57741063   0.00000000   0.00000000  -0.03620662   0.00388447   1.61802129  26.56143569   1.56574608
 "PR.BHR000070.DEXDD2"  159.68300533  -0.00000000  -0.00000000   2.12845706   0.10393624  -1.96640875  16.29011217   1.58948201   0.00000000   0.00000000  -0.03069085   0.00606278   2.88823889  21.47208748   1.57300830
 "PR.BHR000070.MPDE2"   159.68300533  -0.00000000  -0.00000000   2.12845706   0.09871092  -1.92641686  16.29011217   1.58948201   0.00000000   0.00000000  -0.03069085   0.00598744   2.83552535  21.47208748   1.57300830
 "PR.BHR000070.J1"      159.68550533  -0.00000000  -0.00000000   2.12870384   0.09871092  -1.92713985  16.29974606   1.58950643   0.00000000   0.00000000  -0.03067588   0.00598744   2.83447280  21.45791249   1.57302683
 "PR.BHR000070.CORR3"   159.68550533  -0.00000000  -0.00000000   2.12870384   0.09871092  -1.92713985  16.29974606   1.58950643   0.00000000   0.00000000  -0.03067588   0.00598744   2.83447280  21.45791249   1.57302683
 "PR.BHR000070.J2"      159.68800533  -0.00000000  -0.00000000   2.12895061   0.09871092  -1.92786285  16.30938357   1.58953083   0.00000000   0.00000000  -0.03066091   0.00598744   2.83342024  21.44374275   1.57304538
 "PR.BHR000070.MPFE1"   159.68800533  -0.00000000  -0.00000000   2.12895061   0.10400181  -1.96839509  16.30938357   1.58953083   0.00000000   0.00000000  -0.03066091   0.00606363   2.88671244  21.44374275   1.57304538
 "PR.BHR000070.FEXFF1"  160.78612533  -0.00000000  -0.00000000   2.17595912  -0.01889305  -1.00203213  19.65079080   1.59918404   0.00000000   0.00000000  -0.02501545   0.00427902   1.35545238  16.89226584   1.58234224
 "PR.BHR000070.CORR4"   160.78612533  -0.00000000  -0.00000000   2.17595912  -0.01889305  -1.00203213  19.65079080   1.59918404   0.00000000   0.00000000  -0.02501545   0.00427902   1.35545238  16.89226584   1.58234224
 "PR.BHR000070.MPFM"    160.78612533  -0.00000000  -0.00000000   2.17595912  -0.01889305  -1.00203213  19.65079080   1.59918404   0.00000000   0.00000000  -0.02501545   0.00427902   1.35545238  16.89226584   1.58234224
 "PR.BHR000070.FEXFF2"  161.88424533  -0.00000000   0.00000000   2.08794662  -0.14045333   0.24245677  20.50523038   1.60779207   0.00000000   0.00000000  -0.02115186   0.00279920   0.21726916  15.20487130   1.59338548
 "PR.BHR000070.CORR5"   161.88424533  -0.00000000   0.00000000   2.08794662  -0.14045333   0.24245677  20.50523038   1.60779207   0.00000000   0.00000000  -0.02115186   0.00279920   0.21726916  15.20487130   1.59338548
 "PR.BHR000070.MPFE2"   161.88424533  -0.00000000   0.00000000   2.08794662  -0.13526435   0.19149697  20.50523038   1.60779207   0.00000000   0.00000000  -0.02115186   0.00285176   0.25505645  15.20487130   1.59338548
 "PR.BHR000070.C2"      162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PR.BHR000070$END"     162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "SEC7$END"             162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "SEC8$START"           162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PS71$START"           162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PR.VPI71"             162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PR.VPI71A"            162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PR.VPI71B"            162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PR.VPI71C"            162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PR.VPI71D"            162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PR.VPI71E"            162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PR.VPI71F"            162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PR.VPI71G"            162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PR.VPI71H"            162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PR.VPT71"             162.18281799  -0.00000000   0.00000000   2.04756038  -0.13526435   0.17640221  20.39538575   1.61011581   0.00000000   0.00000000  -0.02030040   0.00285176   0.23414237  15.05880990   1.59652607
 "PE.KFA71"             164.58281799  -0.00000000   0.00000000   1.72292594  -0.13526435   0.05506679  19.83986014   1.62914989   0.00000000   0.00000000  -0.01345617   0.00285176   0.06602986  14.33839655   1.62263782
 "PR.QNF71"             164.58281799  -0.00000000   0.00000000   1.72292594  -0.13558238   0.05872898  19.83986014   1.62914989   0.00000000   0.00000000  -0.01345617   0.00284928   0.06338317  14.33839655   1.62263782
 "PR.BHZ71"             164.58281799  -0.00000000   0.00000000   1.72292594  -0.13558238   0.05872898  19.83986014   1.62914989   0.00000000   0.00000000  -0.01345617   0.00284928   0.06338317  14.33839655   1.62263782
 "PS71$END"             164.58281799  -0.00000000   0.00000000   1.72292594  -0.13558238   0.05872898  19.83986014   1.62914989   0.00000000   0.00000000  -0.01345617   0.00284928   0.06338317  14.33839655   1.62263782
 "PR.BHT000071$START"   164.58281799  -0.00000000   0.00000000   1.72292594  -0.13558238   0.05872898  19.83986014   1.62914989   0.00000000   0.00000000  -0.01345617   0.00284928   0.06338317  14.33839655   1.62263782
 "PR.BHT000071.C1"      164.88139064  -0.00000000   0.00000000   1.68244475  -0.13558238   0.04362795  19.80929917   1.63154697   0.00000000   0.00000000  -0.01260545   0.00284928   0.04247622  14.30678983   1.62595585
 "PR.BHT000071.CORR1"   164.88139064  -0.00000000   0.00000000   1.68244475  -0.13558238   0.04362795  19.80929917   1.63154697   0.00000000   0.00000000  -0.01260545   0.00284928   0.04247622  14.30678983   1.62595585
 "PR.BHT000071.MPFI1"   164.88139064  -0.00000000   0.00000000   1.68244475  -0.13140115  -0.00560232  19.80929917   1.63154697   0.00000000   0.00000000  -0.01260545   0.00288061   0.07803159  14.30678983   1.62595585
 "PR.BHT000071.FINFF1"  165.97951064  -0.00000000   0.00000000   1.48977323  -0.21743007   1.16429213  18.50589928   1.64057219   0.00000000   0.00000000  -0.00985368   0.00216072  -0.95831596  15.25125902   1.63793897
 "PR.BHT000071.CORR2"   165.97951064  -0.00000000   0.00000000   1.48977323  -0.21743007   1.16429213  18.50589928   1.64057219   0.00000000   0.00000000  -0.00985368   0.00216072  -0.95831596  15.25125902   1.63793897
 "PR.BHT000071.MPFM"    165.97951064  -0.00000000   0.00000000   1.48977323  -0.21743007   1.16429213  18.50589928   1.64057219   0.00000000   0.00000000  -0.00985368   0.00216072  -0.95831596  15.25125902   1.63793897
 "PR.BHT000071.FINFF2"  167.07763064  -0.00000000   0.00000000   1.21055143  -0.28810018   2.01102343  14.93401498   1.65096851   0.00000000   0.00000000  -0.00780379   0.00159473  -2.27257207  18.71772316   1.64841309
 "PR.BHT000071.MPFI2"   167.07763064  -0.00000000   0.00000000   1.21055143  -0.28509170   1.97390927  14.93401498   1.65096851   0.00000000   0.00000000  -0.00780379   0.00161413  -2.22605460  18.71772316   1.64841309
 "PR.BHT000071.J1"      167.08013064  -0.00000000   0.00000000   1.20983870  -0.28509170   1.97308961  14.92414748   1.65099516   0.00000000   0.00000000  -0.00779976   0.00161413  -2.22685001  18.72885543   1.64843434
 "PR.BHT000071.CORR3"   167.08013064  -0.00000000   0.00000000   1.20983870  -0.28509170   1.97308961  14.92414748   1.65099516   0.00000000   0.00000000  -0.00779976   0.00161413  -2.22685001  18.72885543   1.64843434
 "PR.BHT000071.J2"      167.08263064  -0.00000000   0.00000000   1.20912597  -0.28509170   1.97226996  14.91428408   1.65102183   0.00000000   0.00000000  -0.00779572   0.00161413  -2.22764542  18.73999166   1.64845558
 "PR.BHT000071.MPDI1"   167.08263064  -0.00000000   0.00000000   1.20912597  -0.28806008   2.00888422  14.91428408   1.65102183   0.00000000   0.00000000  -0.00779572   0.00159499  -2.27365173  18.73999166   1.64845558
 "PR.BHT000071.DINDD1"  168.18503064  -0.00000000   0.00000000   0.94056869  -0.20204692   0.90293441  11.77828632   1.66443300   0.00000000   0.00000000  -0.00578172   0.00203710  -1.14643266  22.60261824   1.65688350
 "PR.BHT000071.CORR4"   168.18503064  -0.00000000   0.00000000   0.94056869  -0.20204692   0.90293441  11.77828632   1.66443300   0.00000000   0.00000000  -0.00578172   0.00203710  -1.14643266  22.60261824   1.65688350
 "PR.BHT000071.MPDM"    168.18503064  -0.00000000   0.00000000   0.94056869  -0.20204692   0.90293441  11.77828632   1.66443300   0.00000000   0.00000000  -0.00578172   0.00203710  -1.14643266  22.60261824   1.65688350
 "PR.BHT000071.DINDD2"  169.28743064  -0.00000000   0.00000000   0.75835398  -0.13048813   0.05998849  10.74122857   1.68024335   0.00000000   0.00000000  -0.00335756   0.00233469   0.30033561  23.55819611   1.66439959
 "PR.BHT000071.CORR5"   169.28743064  -0.00000000   0.00000000   0.75835398  -0.13048813   0.05998849  10.74122857   1.68024335   0.00000000   0.00000000  -0.00335756   0.00233469   0.30033561  23.55819611   1.66439959
 "PR.BHT000071.MPDI2"   169.28743064  -0.00000000   0.00000000   0.75835398  -0.13234988   0.08635799  10.74122857   1.68024335   0.00000000   0.00000000  -0.00335756   0.00232645   0.24250071  23.55819611   1.66439959
 "PR.BHT000071.C2"      169.58600329  -0.00000000   0.00000000   0.71883793  -0.13234988   0.05835381  10.69802158   1.68467686   0.00000000   0.00000000  -0.00266295   0.00232645   0.22908157  23.41739454   1.66642281
 "PR.BHT000071$END"     169.58600329  -0.00000000   0.00000000   0.71883793  -0.13234988   0.05835381  10.69802158   1.68467686   0.00000000   0.00000000  -0.00266295   0.00232645   0.22908157  23.41739454   1.66642281
 "PS72$START"           169.58600329  -0.00000000   0.00000000   0.71883793  -0.13234988   0.05835381  10.69802158   1.68467686   0.00000000   0.00000000  -0.00266295   0.00232645   0.22908157  23.41739454   1.66642281
 "PR.VPI72"             169.58600329  -0.00000000   0.00000000   0.71883793  -0.13234988   0.05835381  10.69802158   1.68467686   0.00000000   0.00000000  -0.00266295   0.00232645   0.22908157  23.41739454   1.66642281
 "PR.VPI72A"            169.58600329  -0.00000000   0.00000000   0.71883793  -0.13234988   0.05835381  10.69802158   1.68467686   0.00000000   0.00000000  -0.00266295   0.00232645   0.22908157  23.41739454   1.66642281
 "PR.ULF72"             169.58600329  -0.00000000   0.00000000   0.71883793  -0.13234988   0.05835381  10.69802158   1.68467686   0.00000000   0.00000000  -0.00266295   0.00232645   0.22908157  23.41739454   1.66642281
 "DRIFT_47"             170.58600329  -0.00000000   0.00000000   0.58648805  -0.13234988  -0.03543972  10.67510749   1.69959168   0.00000000   0.00000000  -0.00033650   0.00232645   0.18413727  23.00417569   1.67328214
