* NAME                             S            X           PX        DISP1        DISP2       ALFA11       BETA11          MU1            Y           PY        DISP3        DISP4       ALFA22       BETA22          MU2 
$ %s                             %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le 
 "DRIFT_17"              25.55728908   0.00000000   0.00000000  -0.26912883  -0.03534016  -5.16768025  17.86253015   0.71640810   0.00000000   0.00000000   0.00216767   0.00263072   2.92354521  12.61801832   0.13266043
 "BTP_DVT40"             25.91928908   0.00000000   0.00000000  -0.28192197  -0.03534016  -5.72914498  21.80718088   0.71932742   0.00000000   0.00000000   0.00311999   0.00263072   2.64964672  10.60052284   0.13764285
 "DRIFT_18"              26.13628908   0.00000000   0.00000000  -0.28959078  -0.03534016  -6.06571362  24.36666520   0.72082568   0.00000000   0.00000000   0.00369086   0.00263072   2.48545895   9.48620491   0.14108717
 "BTP_Q60"               26.60228908   0.00000000   0.00000000  -0.28488450   0.05529369   1.83881490  26.43765919   0.72367772   0.00000000   0.00000000   0.00521798   0.00400262  -0.39627339   8.55719605   0.14952364
 "DRIFT_19"              26.77928908   0.00000000   0.00000000  -0.27509752   0.05529369   1.80948252  25.79191054   0.72475652   0.00000000   0.00000000   0.00592645   0.00400262  -0.42020585   8.70171288   0.15278844
 "BTP_UES30"             26.96428908   0.00000000   0.00000000  -0.26486818   0.05529369   1.77882438  25.12807377   0.72591310   0.00000000   0.00000000   0.00666694   0.00400262  -0.44522000   8.86181666   0.15614164
 "DRIFT_20"              27.38678908   0.00000000   0.00000000  -0.24150660   0.05529369   1.70880782  23.65454916   0.72867134   0.00000000   0.00000000   0.00835804   0.00400262  -0.50234693   9.26216369   0.16356648
 "BTP_MTV10"             27.70278908   0.00000000   0.00000000  -0.22403379   0.05529369   1.65644040  22.59113072   0.73084701   0.00000000   0.00000000   0.00962287   0.00400262  -0.54507381   9.59314864   0.16890292
 "BTP_VVS20"             27.70278908   0.00000000   0.00000000  -0.22403379   0.05529369   1.65644040  22.59113072   0.73084701   0.00000000   0.00000000   0.00962287   0.00400262  -0.54507381   9.59314864   0.16890292
 "DRIFT_21"              28.42778908   0.00000000   0.00000000  -0.18394586   0.05529369   1.53629364  20.27639854   0.73623935   0.00000000   0.00000000   0.01252478   0.00400262  -0.64310225  10.45457629   0.18043491
 "BTP_DHZ40"             28.78978908   0.00000000   0.00000000  -0.16392955   0.05529369   1.47630312  19.18583851   0.73916059   0.00000000   0.00000000   0.01397373   0.00400262  -0.69204887  10.93790099   0.18582371
 "DRIFT_22"              28.81478908   0.00000000   0.00000000  -0.16254721   0.05529369   1.47216013  19.11212693   0.73936837   0.00000000   0.00000000   0.01407379   0.00400262  -0.69542916  10.97258794   0.18618690
 "BTP_DVT50"             29.17678908   0.00000000   0.00000000  -0.14253089   0.05529369   1.41216960  18.06799957   0.74246898   0.00000000   0.00000000   0.01552274   0.00400262  -0.74437578  11.49379733   0.19131809
 "DRIFT_23"              29.19778908   0.00000000   0.00000000  -0.14136972   0.05529369   1.40868949  18.00876153   0.74265427   0.00000000   0.00000000   0.01560680   0.00400262  -0.74721522  11.52512074   0.19160848
 "STRAY1"                29.19778908   0.00000000   0.00000000  -0.14136972   0.05529329   1.40866011  18.00876153   0.74265427   0.00000000   0.00000000   0.01560680   0.00400260  -0.74719642  11.52512074   0.19160848
 "DRIFT_23"              29.21878908   0.00000000   0.00000000  -0.14020856   0.05529329   1.40518009  17.94967088   0.74284016   0.00000000   0.00000000   0.01569085   0.00400260  -0.75003581  11.55656262   0.19189808
 "STRAY2"                29.21878908   0.00000000   0.00000000  -0.14020856   0.05529285   1.40513787  17.94967088   0.74284016   0.00000000   0.00000000   0.01569085   0.00400256  -0.75000863  11.55656262   0.19189808
 "DRIFT_23"              29.23978908   0.00000000   0.00000000  -0.13904741   0.05529285   1.40165800  17.89072817   0.74302667   0.00000000   0.00000000   0.01577491   0.00400256  -0.75284795  11.58812261   0.19218690
 "STRAY3"                29.23978908   0.00000000   0.00000000  -0.13904741   0.05529235   1.40160038  17.89072817   0.74302667   0.00000000   0.00000000   0.01577491   0.00400251  -0.75281063  11.58812261   0.19218690
 "DRIFT_23"              29.26078908   0.00000000   0.00000000  -0.13788627   0.05529235   1.39812069  17.83193403   0.74321379   0.00000000   0.00000000   0.01585896   0.00400251  -0.75564985  11.61980028   0.19247492
