* NAME                             S            X           PX        DISP1        DISP2       ALFA11       BETA11          MU1            Y           PY        DISP3        DISP4       ALFA22       BETA22          MU2 
$ %s                             %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le          %le 
 "DRIFT_27"              33.01260000   0.00000000   0.00000000   0.00792901   0.04454182  -3.24840640  24.67229629   0.75827633   0.00000000   0.00000000   0.01909526   0.00225603  -2.22133218  54.16052288   0.16133640
 "STRAY102"              33.01260000   0.00000000   0.00000000   0.00792901   0.04468850  -3.27395685  24.67229629   0.75827633   0.00000000   0.00000000   0.01909526   0.00223625  -2.16524393  54.16052288   0.16133640
 "DRIFT_27"              33.05540000   0.00000000   0.00000000   0.00984168   0.04468850  -3.29428591  24.95341708   0.75855087   0.00000000   0.00000000   0.01919097   0.00223625  -2.16973906  54.34606015   0.16146195
 "STRAY103"              33.05540000   0.00000000   0.00000000   0.00984168   0.04484049  -3.32051236  24.95341708   0.75855087   0.00000000   0.00000000   0.01919097   0.00221608  -2.11262044  54.34606015   0.16146195
 "DRIFT_27"              33.09820000   0.00000000   0.00000000   0.01176085   0.04484049  -3.34113897  25.23853576   0.75882230   0.00000000   0.00000000   0.01928582   0.00221608  -2.11692293  54.52708461   0.16158709
 "STRAY104"              33.09820000   0.00000000   0.00000000   0.01176085   0.04499788  -3.36806257  25.23853576   0.75882230   0.00000000   0.00000000   0.01928582   0.00219551  -2.05875532  54.52708461   0.16158709
 "DRIFT_28"              33.14090000   0.00000000   0.00000000   0.01368226   0.04499788  -3.38894659  25.52706005   0.75909004   0.00000000   0.00000000   0.01937957   0.00219551  -2.06285756  54.70307748   0.16171152
 "STRAY105"              33.14090000   0.00000000   0.00000000   0.01368226   0.04516078  -3.41658977  25.52706005   0.75909004   0.00000000   0.00000000   0.01937957   0.00217452  -2.00361976  54.70307748   0.16171152
 "DRIFT_27"              33.18370000   0.00000000   0.00000000   0.01561514   0.04516078  -3.43783813  25.82042956   0.75935537   0.00000000   0.00000000   0.01947264   0.00217452  -2.00754312  54.87475525   0.16183585
 "STRAY106"              33.18370000   0.00000000   0.00000000   0.01561514   0.04532936  -3.46623654  25.82042956   0.75935537   0.00000000   0.00000000   0.01947264   0.00215311  -1.94718952  54.87475525   0.16183585
 "DRIFT_27"              33.22650000   0.00000000   0.00000000   0.01755524   0.04532936  -3.48780989  26.11806275   0.75961768   0.00000000   0.00000000   0.01956479   0.00215311  -1.95092673  55.04159463   0.16195980
 "STRAY107"              33.22650000   0.00000000   0.00000000   0.01755524   0.04550377  -3.51700956  26.11806275   0.75961768   0.00000000   0.00000000   0.01956479   0.00213123  -1.88939091  55.04159463   0.16195980
 "DRIFT_27"              33.26930000   0.00000000   0.00000000   0.01950280   0.04550377  -3.53891809  26.42005645   0.75987699   0.00000000   0.00000000   0.01965601   0.00213123  -1.89294436  55.20347857   0.16208337
 "STRAY108"              33.26930000   0.00000000   0.00000000   0.01950280   0.04568418  -3.56896256  26.42005645   0.75987699   0.00000000   0.00000000   0.01965601   0.00210888  -1.83016784  55.20347857   0.16208337
 "DRIFT_27"              33.31210000   0.00000000   0.00000000   0.02145808   0.04568418  -3.59121705  26.72651214   0.76013334   0.00000000   0.00000000   0.01974627   0.00210888  -1.83354007  55.36028527   0.16220659
 "STRAY109"              33.31210000   0.00000000   0.00000000   0.02145808   0.04587076  -3.62214067  26.72651214   0.76013334   0.00000000   0.00000000   0.01974627   0.00208603  -1.76948604  55.36028527   0.16220659
 "DRIFT_27"              33.35490000   0.00000000   0.00000000   0.02342135   0.04587076  -3.64475237  27.03753516   0.76038674   0.00000000   0.00000000   0.01983555   0.00208603  -1.77267985  55.51188997   0.16232947
 "STRAY110"              33.35490000   0.00000000   0.00000000   0.02342135   0.04606364  -3.67658915  27.03753516   0.76038674   0.00000000   0.00000000   0.01983555   0.00206268  -1.70731445  55.51188997   0.16232947
 "DRIFT_28"              33.39760000   0.00000000   0.00000000   0.02538827   0.04606364  -3.69951613  27.35249486   0.76063664   0.00000000   0.00000000   0.01992362   0.00206268  -1.71032583  55.65782321   0.16245173
 "STRAY111"              33.39760000   0.00000000   0.00000000   0.02538827   0.04626292  -3.73230605  27.35249486   0.76063664   0.00000000   0.00000000   0.01992362   0.00203879  -1.64360374  55.65782321   0.16245173
 "DRIFT_27"              33.44040000   0.00000000   0.00000000   0.02736832   0.04626292  -3.75566803  27.67298015   0.76088423   0.00000000   0.00000000   0.02001088   0.00203879  -1.64645008  55.79863752   0.16257396
 "STRAY112"              33.44040000   0.00000000   0.00000000   0.02736832   0.04646848  -3.78940369  27.67298015   0.76088423   0.00000000   0.00000000   0.02001088   0.00201440  -1.57842692  55.79863752   0.16257396
 "DRIFT_28"              33.48310000   0.00000000   0.00000000   0.02935252   0.04646848  -3.81310385  27.99760722   0.76112839   0.00000000   0.00000000   0.02009690   0.00201440  -1.58109875  55.93354926   0.16269561
 "STRAY113"              33.48310000   0.00000000   0.00000000   0.02935252   0.04668046  -3.84782333  27.99760722   0.76112839   0.00000000   0.00000000   0.02009690   0.00198948  -1.51173625  55.93354926   0.16269561
 "DRIFT_27"              33.52590000   0.00000000   0.00000000   0.03135045   0.04668046  -3.87198560  28.32801504   0.76137026   0.00000000   0.00000000   0.02018205   0.00198948  -1.51425018  56.06306148   0.16281726
 "STRAY114"              33.52590000   0.00000000   0.00000000   0.03135045   0.04689903  -3.90772043  28.32801504   0.76137026   0.00000000   0.00000000   0.02018205   0.00196402  -1.44352855  56.06306148   0.16281726
 "DRIFT_27"              33.56870000   0.00000000   0.00000000   0.03335773   0.04689903  -3.93230273  28.66356804   0.76160931   0.00000000   0.00000000   0.02026611   0.00196402  -1.44588278  56.18672829   0.16293862
 "STRAY115"              33.56870000   0.00000000   0.00000000   0.03335773   0.04712432  -3.96908351  28.66356804   0.76160931   0.00000000   0.00000000   0.02026611   0.00193801  -1.37378459  56.18672829   0.16293862
 "DRIFT_28"              33.61140000   0.00000000   0.00000000   0.03536993   0.04712432  -3.99404131  29.00359347   0.76184501   0.00000000   0.00000000   0.02034886   0.00193801  -1.37597883  56.30414319   0.16305945
 "STRAY116"              33.61140000   0.00000000   0.00000000   0.03536993   0.04735655  -4.03192753  29.00359347   0.76184501   0.00000000   0.00000000   0.02034886   0.00191143  -1.30243101  56.30414319   0.16305945
 "DRIFT_27"              33.65420000   0.00000000   0.00000000   0.03739679   0.04735655  -4.05739250  29.34981636   0.76207849   0.00000000   0.00000000   0.02043067   0.00191143  -1.30448064  56.41571900   0.16318031
 "STRAY117"              33.65420000   0.00000000   0.00000000   0.03739679   0.04759602  -4.09647029  29.34981636   0.76207849   0.00000000   0.00000000   0.02043067   0.00188423  -1.22936597  56.41571900   0.16318031
 "DRIFT_27"              33.69700000   0.00000000   0.00000000   0.03943390   0.04759602  -4.12239992  29.70158401   0.76230920   0.00000000   0.00000000   0.02051132   0.00188423  -1.23127121  56.52103428   0.16330094
 "STRAY118"              33.69700000   0.00000000   0.00000000   0.03943390   0.04784298  -4.16274694  29.70158401   0.76230920   0.00000000   0.00000000   0.02051132   0.00185637  -1.15449228  56.52103428   0.16330094
 "DRIFT_28"              33.73970000   0.00000000   0.00000000   0.04147680   0.04784298  -4.18909656  30.05820773   0.76253664   0.00000000   0.00000000   0.02059058   0.00185637  -1.15625468  56.61970317   0.16342108
 "STRAY119"              33.73970000   0.00000000   0.00000000   0.04147680   0.04809762  -4.23076804  30.05820773   0.76253664   0.00000000   0.00000000   0.02059058   0.00182782  -1.07775943  56.61970317   0.16342108
 "DRIFT_27"              33.78250000   0.00000000   0.00000000   0.04353538   0.04809762  -4.25767897  30.42151326   0.76276191   0.00000000   0.00000000   0.02066881   0.00182782  -1.07939340  56.71202931   0.16354129
 "STRAY120"              33.78250000   0.00000000   0.00000000   0.04353538   0.04836010  -4.30074120  30.42151326   0.76276191   0.00000000   0.00000000   0.02066881   0.00179856  -0.99911643  56.71202931   0.16354129
 "DRIFT_33"              33.80340000   0.00000000   0.00000000   0.04454610   0.04836010  -4.31413548  30.60156418   0.76287093   0.00000000   0.00000000   0.02070640   0.00179856  -0.99985284  56.75380777   0.16359992
 "STRAY121"              33.80340000   0.00000000   0.00000000   0.04454610   0.04849148  -4.33576689  30.60156418   0.76287093   0.00000000   0.00000000   0.02070640   0.00178393  -0.95973513  56.75380777   0.16359992
 "DRIFT_33"              33.82430000   0.00000000   0.00000000   0.04555958   0.04849148  -4.34928896  30.78308185   0.76297930   0.00000000   0.00000000   0.02074369   0.00178393  -0.96044258  56.79393948   0.16365851
 "STRAY122"              33.82430000   0.00000000   0.00000000   0.04555958   0.04862468  -4.37128465  30.78308185   0.76297930   0.00000000   0.00000000   0.02074369   0.00176911  -0.91986114  56.79393948   0.16365851
 "DRIFT_33"              33.84520000   0.00000000   0.00000000   0.04657583   0.04862468  -4.38493695  30.96608688   0.76308704   0.00000000   0.00000000   0.02078066   0.00176911  -0.92054051  56.83240388   0.16371706
 "STRAY123"              33.84520000   0.00000000   0.00000000   0.04657583   0.04875970  -4.40731293  30.96608688   0.76308704   0.00000000   0.00000000   0.02078066   0.00175409  -0.87947363  56.83240388   0.16371706
 "DRIFT_33"              33.86610000   0.00000000   0.00000000   0.04759491   0.04875970  -4.42109801  31.15060067   0.76319414   0.00000000   0.00000000   0.02081732   0.00175409  -0.88012582  56.86917951   0.16377557
 "STRAY124"              33.86610000   0.00000000   0.00000000   0.04759491   0.04889646  -4.44386955  31.15060067   0.76319414   0.00000000   0.00000000   0.02081732   0.00173887  -0.83855363  56.86917951   0.16377557
 "DRIFT_33"              33.88700000   0.00000000   0.00000000   0.04861685   0.04889646  -4.45779008  31.33664535   0.76330061   0.00000000   0.00000000   0.02085367   0.00173887  -0.83917956  56.90424413   0.16383404
 "STRAY125"              33.88700000   0.00000000   0.00000000   0.04861685   0.04903483  -4.48096583  31.33664535   0.76330061   0.00000000   0.00000000   0.02085367   0.00172345  -0.79709469  56.90424413   0.16383404
 "DRIFT_34"              33.90780000   0.00000000   0.00000000   0.04963677   0.04903483  -4.49495726  31.52334455   0.76340593   0.00000000   0.00000000   0.02088951   0.00172345  -0.79769246  56.93741570   0.16389220
 "STRAY126"              33.90780000   0.00000000   0.00000000   0.04963677   0.04917450  -4.51852285  31.52334455   0.76340593   0.00000000   0.00000000   0.02088951   0.00170783  -0.75512833  56.93741570   0.16389220
 "DRIFT_33"              33.92870000   0.00000000   0.00000000   0.05066452   0.04917450  -4.53272236  31.71251558   0.76351114   0.00000000   0.00000000   0.02092521   0.00170783  -0.75570471  56.96899211   0.16395060
 "STRAY127"              33.92870000   0.00000000   0.00000000   0.05066452   0.04931495  -4.55660808  31.71251558   0.76351114   0.00000000   0.00000000   0.02092521   0.00169207  -0.71279594  56.96899211   0.16395060
 "DRIFT_33"              33.94960000   0.00000000   0.00000000   0.05169520   0.04931495  -4.57095068  31.90328156   0.76361572   0.00000000   0.00000000   0.02096057   0.00169207  -0.71334920  56.99879855   0.16400898
 "STRAY128"              33.94960000   0.00000000   0.00000000   0.05169520   0.04945518  -4.59497127  31.90328156   0.76361572   0.00000000   0.00000000   0.02096057   0.00167629  -0.67043371  56.99879855   0.16400898
 "DRIFT_33"              33.97050000   0.00000000   0.00000000   0.05272881   0.04945518  -4.60945811  32.09565413   0.76371967   0.00000000   0.00000000   0.02099561   0.00167629  -0.67096520  57.02683378   0.16406732
 "STRAY129"              33.97050000   0.00000000   0.00000000   0.05272881   0.04959354  -4.63323012  32.09565413   0.76371967   0.00000000   0.00000000   0.02099561   0.00166074  -0.62872762  57.02683378   0.16406732
 "DRIFT_33"              33.99140000   0.00000000   0.00000000   0.05376532   0.04959354  -4.64786004  32.28962891   0.76382299   0.00000000   0.00000000   0.02103032   0.00166074  -0.62923898  57.05312529   0.16412564
 "STRAY130"              33.99140000   0.00000000   0.00000000   0.05376532   0.04972753  -4.67070644  32.28962891   0.76382299   0.00000000   0.00000000   0.02103032   0.00164586  -0.58887126  57.05312529   0.16412564
 "DRIFT_35"              34.03320000   0.00000000   0.00000000   0.05584393   0.04972753  -4.70024187  32.68133455   0.76402778   0.00000000   0.00000000   0.02109911   0.00164586  -0.58985797  57.10239617   0.16424219
 "STRAY131"              34.03320000   0.00000000   0.00000000   0.05584393   0.04998161  -4.74243564  32.68133455   0.76402778   0.00000000   0.00000000   0.02109911   0.00161862  -0.51613498  57.10239617   0.16424219
 "DRIFT_35"              34.07500000   0.00000000   0.00000000   0.05793316   0.04998161  -4.77248065  33.07905806   0.76423012   0.00000000   0.00000000   0.02116677   0.00161862  -0.51706200  57.14558380   0.16435865
 "STRAY132"              34.07500000   0.00000000   0.00000000   0.05793316   0.05018897  -4.80278177  33.07905806   0.76423012   0.00000000   0.00000000   0.02116677   0.00159923  -0.46471545  57.14558380   0.16435865
 "DRIFT_36"              34.11670000   0.00000000   0.00000000   0.06002604   0.05018897  -4.83312066  33.48087519   0.76442955   0.00000000   0.00000000   0.02123346   0.00159923  -0.46560275  57.18437807   0.16447475
 "STRAY133"              34.11670000   0.00000000   0.00000000   0.06002604   0.05034689  -4.85258538  33.48087519   0.76442955   0.00000000   0.00000000   0.02123346   0.00158689  -0.43235757  57.18437807   0.16447475
 "DRIFT_35"              34.15850000   0.00000000   0.00000000   0.06213054   0.05034689  -4.88323240  33.88783237   0.76462705   0.00000000   0.00000000   0.02129979   0.00158689  -0.43322518  57.22055943   0.16459105
 "STRAY134"              34.15850000   0.00000000   0.00000000   0.06213054   0.05046339  -4.89588285  33.88783237   0.76462705   0.00000000   0.00000000   0.02129979   0.00157893  -0.41186453  57.22055943   0.16459105
 "DRIFT_35"              34.20030000   0.00000000   0.00000000   0.06423991   0.05046339  -4.92668246  34.29841560   0.76482219   0.00000000   0.00000000   0.02136579   0.00157893  -0.41271896  57.25502702   0.16470728
 "STRAY135"              34.20030000   0.00000000   0.00000000   0.06423991   0.05054572  -4.93516948  34.29841560   0.76482219   0.00000000   0.00000000   0.02136579   0.00157365  -0.39855141  57.25502702   0.16470728
 "DRIFT_35"              34.24210000   0.00000000   0.00000000   0.06635272   0.05054572  -4.96607110  34.71228745   0.76501499   0.00000000   0.00000000   0.02143157   0.00157365  -0.39939745  57.28838128   0.16482344
 "STRAY136"              34.24210000   0.00000000   0.00000000   0.06635272   0.05059972  -4.97179851  34.71228745   0.76501499   0.00000000   0.00000000   0.02143157   0.00157011  -0.38994505  57.28838128   0.16482344
 "DRIFT_35"              34.28390000   0.00000000   0.00000000   0.06846779   0.05059972  -5.00276867  35.12922436   0.76520550   0.00000000   0.00000000   0.02149720   0.00157011  -0.39078564  57.32101582   0.16493953
 "STRAY137"              34.28390000   0.00000000   0.00000000   0.06846779   0.05063100  -5.00642074  35.12922436   0.76520550   0.00000000   0.00000000   0.02149720   0.00156788  -0.38482649  57.32101582   0.16493953
 "DRIFT_36"              34.32560000   0.00000000   0.00000000   0.07057910   0.05063100  -5.03736020  35.54805003   0.76539331   0.00000000   0.00000000   0.02156258   0.00156788  -0.38566170  57.35314518   0.16505528
 "STRAY138"              34.32560000   0.00000000   0.00000000   0.07057910   0.05064626  -5.03938258  35.54805003   0.76539331   0.00000000   0.00000000   0.02156258   0.00156665  -0.38239879  57.35314518   0.16505528
 "DRIFT_35"              34.36740000   0.00000000   0.00000000   0.07269612   0.05064626  -5.07042020  35.97063978   0.76557935   0.00000000   0.00000000   0.02162806   0.00156665  -0.38323418  57.38514864   0.16517124
 "STRAY139"              34.36740000   0.00000000   0.00000000   0.07269612   0.05065243  -5.07139022  35.97063978   0.76557935   0.00000000   0.00000000   0.02162806   0.00156607  -0.38168667  57.38514864   0.16517124
 "DRIFT_35"              34.40920000   0.00000000   0.00000000   0.07481339   0.05065243  -5.10243927  36.39590586   0.76576322   0.00000000   0.00000000   0.02169353   0.00156607  -0.38252120  57.41709253   0.16528714
 "STRAY140"              34.40920000   0.00000000   0.00000000   0.07481339   0.05065432  -5.10287254  36.39590586   0.76576322   0.00000000   0.00000000   0.02169353   0.00156581  -0.38183768  57.41709253   0.16528714
 "DRIFT_37"              35.08530297   0.00000000   0.00000000   0.10906092   0.05065432  -5.60516411  43.63564123   0.76846348   0.00000000   0.00000000   0.02275217   0.00156581  -0.39532981  57.94253778   0.16715276
 "POINTS"                35.08530297   0.00000000   0.00000000   0.10906092   0.05065432  -5.60516411  43.63564123   0.76846348   0.00000000   0.00000000   0.02275217   0.00156581  -0.39532981  57.94253778   0.16715276
 "BTP$END"               35.08530297   0.00000000   0.00000000   0.10906092   0.05065432  -5.60516411  43.63564123   0.76846348   0.00000000   0.00000000   0.02275217   0.00156581  -0.39532981  57.94253778   0.16715276
